,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT
483,3,1,5,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,39,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
2189,3,1,2,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18,24,0,0,0,1,1.0,1.0,1,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,0,-1,-1
346,2,0,6,65,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,12,46,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,1,1
5481,4,0,2,137,0,0,0,0,3,0,6,5,0,6,1,1,0,0,0,0,15,16,98,0,0,0,0.0238095238,0.0526315789,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
8361,2,1,2,121,13,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,18,96,0,0,0,0,0.0646551724,1.0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
1472,4,0,3,43,0,0,0,0,1,0,0,0,0,9,1,0,1,0,0,0,12,22,1,0,0,0,0.375,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
5100,3,1,4,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,31,25,0,0,0,0,0.0,0.2857142857,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,-1,1
6765,1,0,4,54,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,33,0,0,0,0,0.4325581395,0.3211009174,0,1,0,0,0,0.0046511628,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8706,2,0,2,73,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,56,0,0,0,0,0.0407725322,0.2017167382,0,1,0,0,0,0.0064377682,0,0,0,1,1,1,0,0,1,0,1,1,0,1
4929,1,0,2,55,5,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,15,33,0,0,0,0,0.0327868852,0.1153846154,0,0,0,0,0,0.0819672131,0,0,0,0,0,0,0,0,1,0,1,1,1,1
6329,3,1,6,83,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,25,51,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,-1,-1,0,-1,-1
2609,5,1,5,77,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,26,44,0,0,0,1,0.25,1.0,0,1,0,0,0,0.75,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1
3,3,0,4,71,0,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,10,29,24,0,0,0,0.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,0,0,0,1,0,1,0,-1,1
2213,3,1,4,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,15,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4827,2,1,4,43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,21,15,0,0,0,0,0.0,0.7857142857,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,1,-1,1,1,-1
856,3,1,3,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,18,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
6977,3,2,10,86,0,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,19,60,0,0,0,0,0.0833333333,0.0298507463,0,0,0,0,0,0.0833333333,0,0,0,0,0,1,0,0,0,-1,1,1,1,1
5885,2,0,2,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,3,0,0,0,0,0.0,0.1764705882,1,1,0,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1
624,5,2,1,49,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,30,12,0,0,0,0,0.75,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1
290,3,1,2,73,0,0,0,0,3,0,1,0,0,2,1,0,0,0,1,0,18,33,14,0,0,0,0.1111111111,0.8214285714,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,1
2018,2,0,2,47,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,22,18,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
668,3,0,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,16,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
8921,3,1,5,57,1,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,21,29,0,0,0,0,0.0,0.8,0,1,0,0,0,1.0,1,0,0,0,0,1,0,0,1,0,-1,1,0,-1
8264,2,0,5,66,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11,48,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
9696,4,1,3,57,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,17,33,0,0,0,0,1.0,1.0,1,1,0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,-1,1,-1,-1
1631,4,0,3,51,0,0,0,0,1,0,1,1,0,9,1,0,1,0,0,0,12,22,9,0,0,0,0.375,0.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
5170,3,0,4,62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,34,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
7205,3,1,4,55,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17,31,0,0,0,0,0.0,0.0487804878,0,1,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,1,1,0,1
2522,3,0,3,51,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,16,28,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1
2215,3,2,4,109,5,4,0,0,0,0,0,0,0,25,1,1,0,1,1,0,57,45,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,0,-1,1,1,1,-1
6968,1,0,4,67,6,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,13,47,0,0,0,0,0.006097561,0.3846153846,0,1,0,1,0,0.006097561,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6496,2,0,5,142,2,1,0,0,2,0,1,0,0,39,0,1,0,0,0,0,15,113,5,0,0,1,0.9726027397,1.0,0,0,0,1,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1,0,-1,-1
6213,3,1,4,84,1,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,26,51,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
7032,5,1,2,54,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,26,21,0,0,0,0,0.0,1.0,0,1,1,0,0,1.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
7420,2,0,1,65,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,41,0,0,0,0,0.4583333333,0.0196078431,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,1,0,1,1,1,0
1107,2,0,7,78,0,0,0,0,3,0,0,0,0,0,1,1,0,0,1,0,17,54,0,0,0,0,0.6666666667,1.0,0,1,0,0,0,0.3333333333,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1
450,13,11,6,165,2,2,0,0,0,0,1,1,0,18,1,1,0,1,0,0,84,58,15,0,1,1,1.0,1.0,1,1,0,1,0,0.0,1,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1
6289,2,0,4,76,0,0,0,0,1,0,1,0,0,14,1,1,0,0,0,0,14,41,13,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,-1,1,1,1,1
9966,3,1,3,79,4,1,0,0,0,0,0,0,0,6,1,1,0,0,0,0,19,53,0,0,0,0,0.45,0.9622641509,0,1,0,0,0,0.0166666667,0,0,0,0,0,1,0,0,1,-1,-1,1,0,0
135,2,1,3,52,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,19,26,0,0,0,0,0.0,0.5,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,1,1,-1,1,1,1
1785,2,0,6,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,49,0,0,0,0,0.0,0.0714285714,1,1,0,0,0,1.0,0,0,0,0,0,1,0,0,1,0,1,1,1,-1
3404,5,4,5,99,5,0,0,0,0,0,0,0,0,20,1,1,0,0,1,0,30,62,0,0,0,0,0.7222222222,0.152173913,0,1,0,1,0,0.0166666667,0,0,0,0,0,0,0,0,-1,-1,1,0,0,-1
2906,4,1,4,69,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,39,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
8304,3,1,8,92,2,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,13,72,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1
7492,2,1,5,142,10,0,0,0,0,0,0,0,0,18,1,1,0,0,1,0,30,105,0,0,0,0,0.1214285714,0.8,0,1,1,0,1,0.0285714286,0,0,0,0,0,1,0,0,1,-1,0,-1,-1,1
6100,2,0,6,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,36,0,0,1,1,0.0,0.5,1,1,1,1,1,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,-1
4504,2,1,2,77,1,0,0,0,3,0,1,0,0,1,1,0,0,0,0,0,19,10,40,0,0,0,0.0,0.3333333333,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
5053,14,0,3,241,0,0,0,0,0,0,6,12,1,74,1,0,0,0,0,0,10,24,174,0,0,0,0.0,0.6428571429,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,1
5205,2,0,2,48,0,0,0,0,0,0,2,1,0,3,1,0,0,0,1,0,8,20,12,0,0,0,0.0040160643,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4080,4,0,1,165,0,0,0,0,5,0,8,7,0,7,1,0,0,0,0,0,15,10,132,0,0,0,0.0379746835,0.0322580645,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
6918,2,1,2,44,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0,28,9,0,0,0,0,0.0,0.0,0,1,1,0,0,1.0,0,0,0,0,1,1,0,0,1,1,1,1,1,-1
6802,2,0,3,83,8,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,9,67,0,0,0,0,0.3088235294,0.1843971631,0,1,1,0,1,0.0049019608,0,0,0,0,1,1,0,0,1,-1,1,-1,0,0
5206,3,1,1,92,4,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,28,10,46,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1
532,4,1,3,43,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,17,0,0,0,0,1.0,1.0,0,1,0,1,0,0.0,1,0,0,0,0,1,0,0,1,1,-1,0,1,-1
4830,2,1,5,98,10,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,16,75,0,0,0,0,0.0458715596,0.5111111111,0,1,0,0,0,0.0183486239,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1
4038,4,1,5,73,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,46,0,0,0,0,0.0,0.0,0,0,0,0,0,0.6666666667,0,0,0,0,0,0,0,0,1,0,1,1,1,0
4084,2,1,3,60,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,42,10,0,0,1,0,0.0,0.0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
3204,3,0,4,60,0,0,0,0,0,0,0,0,0,12,1,1,1,0,0,0,14,39,0,0,0,0,0.0,0.0,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,1,0,1,1,1,-1
7110,2,1,2,48,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,15,26,0,0,0,0,0.1304347826,0.1666666667,0,1,0,0,0,0.0217391304,0,0,0,0,0,1,0,0,1,1,1,1,0,1
330,3,1,7,93,1,0,0,0,0,0,0,0,0,21,1,1,0,0,1,0,22,64,0,0,0,0,0.0,0.125,0,1,1,0,0,0.9230769231,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1
4957,2,0,4,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,25,0,0,1,0,0.9,0.0909090909,1,1,0,0,0,0.1,0,0,0,0,0,1,0,0,1,1,1,1,1,-1
3033,2,0,3,43,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,20,0,0,1,0,0.8888888889,0.0,0,1,0,0,0,0.1111111111,0,0,0,0,0,0,0,0,1,1,1,1,1,-1
7684,2,0,1,114,0,0,0,0,6,0,4,3,0,20,1,0,0,0,0,0,10,10,86,0,0,0,0.1917808219,0.1818181818,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,0,1,1,1
1597,2,1,5,67,1,0,0,0,0,0,0,0,0,15,1,1,0,0,0,0,16,44,0,0,0,0,0.1646586345,0.8974358974,0,1,0,0,0,0.0120481928,0,0,0,0,1,0,0,0,1,0,-1,1,0,1
9919,1,0,3,54,1,0,0,0,1,0,0,0,0,11,1,1,0,0,0,0,11,36,0,0,0,0,0.012987013,0.7647058824,0,1,0,0,0,0.012987013,0,0,0,0,0,1,0,0,1,0,0,1,-1,1
3597,3,1,4,64,1,0,0,0,1,0,0,0,0,6,1,1,0,0,1,0,19,38,0,0,0,0,0.1621621622,0.3142857143,0,1,0,1,0,0.0405405405,0,0,0,0,0,1,0,0,1,0,1,0,0,1
9038,2,0,5,62,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,40,0,0,0,0,0.175,0.0363636364,0,1,0,0,0,0.025,0,0,0,0,0,1,0,0,1,0,1,1,0,1
8001,2,1,4,62,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,19,36,0,0,0,0,0.0,0.34375,0,1,0,0,0,0.224,0,0,0,0,0,0,0,0,1,0,1,1,0,1
590,7,0,2,99,0,0,0,0,0,0,1,0,0,12,1,0,0,0,0,0,12,3,76,0,0,0,0.0,0.1666666667,0,1,1,0,1,0.0,0,0,0,0,0,0,0,1,1,-1,1,-1,0,1
647,3,1,3,109,0,0,0,0,0,0,1,0,0,43,1,0,0,0,1,0,16,16,69,0,0,0,0.0,0.0357142857,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,1,1,1,1
9102,1,0,3,77,6,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,19,51,0,0,0,0,0.3214285714,1.0,1,1,1,0,0,0.0178571429,0,0,0,0,0,1,0,0,1,-1,-1,1,-1,0
8015,1,0,4,96,8,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,23,66,0,0,0,0,0.5221238938,0.4220779221,0,1,1,1,1,0.0309734513,0,0,0,0,0,1,0,0,1,-1,0,0,0,0
3771,3,1,1,63,0,0,0,0,0,0,3,2,0,7,1,1,0,0,0,0,22,14,19,0,0,0,0.1111111111,0.3333333333,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
9039,2,1,2,33,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,5,0,0,0,0,0.9333333333,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1
5082,2,1,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0,0,0,0,0.0967741935,0.1168831169,0,1,1,0,1,0.064516129,0,0,0,0,0,0,0,0,1,1,1,-1,1,1
7882,3,0,5,70,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,22,41,0,0,0,0,0.2567567568,0.8666666667,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,-1,1,0,1
9362,1,0,5,77,6,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,17,53,0,0,0,0,0.1489361702,1.0,1,1,1,0,0,0.1276595745,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1
4210,4,1,4,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,26,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
8834,3,1,5,81,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,52,0,0,0,0,0.9230769231,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,-1,-1
8699,4,1,3,74,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,22,45,0,0,0,0,0.1071428571,0.0,0,1,0,0,0,0.1428571429,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1795,2,0,4,59,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,16,36,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
2586,3,1,1,199,13,0,0,0,0,0,4,4,0,26,1,0,0,0,0,0,13,9,169,0,0,0,0.0,1.0,1,0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,1,1,-1,1
8355,3,1,3,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,31,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
2316,3,1,3,48,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,17,24,0,0,0,0,0.03930131,1.0,1,1,0,1,0,0.9475982533,0,0,0,0,0,1,0,0,1,1,-1,0,-1,-1
4185,1,0,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0,0,0,0,0.0869565217,0.1851851852,0,0,0,0,0,0.2391304348,0,0,0,0,0,0,0,0,1,1,0,1,1,0
8827,3,2,2,78,0,0,0,0,0,0,0,5,0,8,1,1,0,1,0,0,24,47,0,0,0,0,0.1739130435,0.9310344828,0,1,1,0,1,0.0,1,0,0,0,0,0,0,0,0,-1,-1,-1,0,1
7072,3,1,1,49,0,0,0,0,0,0,2,1,0,5,1,0,0,0,0,0,14,10,17,0,0,0,0.0310559006,0.1551724138,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5234,3,1,3,52,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,10,35,0,0,1,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
8743,2,1,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,0,0.2147651007,0.5,0,1,1,0,0,0.0268456376,0,0,0,0,0,0,0,0,1,1,1,1,0,1
8670,2,0,2,60,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,42,0,0,0,0,0.1875,0.4210526316,0,1,1,0,0,0.0416666667,0,0,0,0,0,1,0,0,1,0,0,1,0,1
4768,2,0,4,53,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,8,38,0,0,0,1,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1
9972,2,1,2,38,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,16,15,0,0,0,0,0.3333333333,0.3888888889,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
7144,1,0,3,64,0,0,0,0,0,0,0,0,0,16,1,1,0,0,1,0,15,42,0,0,0,0,0.9090909091,0.3043478261,1,1,0,0,0,0.0909090909,0,0,0,0,0,1,0,0,1,0,1,1,0,-1
2913,3,2,5,121,5,4,0,0,0,0,0,0,0,17,1,1,0,1,1,0,66,48,0,0,0,0,0.0555555556,0.0909090909,0,1,1,0,0,0.9444444444,0,0,1,0,0,1,0,0,0,-1,1,1,1,-1
9871,1,0,3,68,1,0,0,0,0,0,0,0,0,28,1,1,0,0,1,0,12,49,0,0,0,0,0.5416666667,0.5655737705,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
9893,2,1,3,58,2,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,37,13,0,0,0,0,0.0,0.0,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,-1
2075,2,0,3,52,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,15,30,0,0,0,0,0.3173652695,0.695035461,0,1,1,0,1,0.0119760479,0,0,0,1,0,1,0,0,1,1,-1,-1,0,0
4302,3,1,1,48,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,19,12,9,0,0,0,0.2413793103,0.3571428571,0,1,1,0,1,0.0,0,0,0,0,0,1,0,0,1,1,1,-1,0,1
5822,2,0,5,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,51,0,0,0,0,1.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,-1,-1,1,-1,-1
2149,6,2,7,136,4,4,0,0,1,0,0,0,0,4,1,1,0,1,1,0,55,74,0,0,1,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1
144,3,1,2,81,0,0,0,0,0,0,3,2,0,6,1,0,0,0,0,0,18,16,39,0,0,0,0.0087719298,0.0593220339,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
4963,1,0,2,31,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,15,9,0,0,0,0,0.0465116279,0.0,0,1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
8159,3,0,3,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,30,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
9030,4,1,8,89,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,61,0,0,1,1,0.975,0.1666666667,1,1,0,0,0,0.025,1,0,0,0,0,0,0,0,1,-1,1,1,0,-1
4775,2,1,3,98,7,0,0,0,0,0,1,0,0,13,1,1,0,0,1,0,19,60,11,0,0,0,0.1779141104,0.7582417582,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,-1,-1,1,0,1
8933,2,0,5,69,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,45,0,0,0,0,0.0444444444,1.0,1,1,0,0,0,0.9555555556,0,0,0,0,0,0,0,0,1,0,-1,1,-1,-1
7749,5,1,4,67,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,33,27,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
9828,2,1,5,51,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,19,25,0,0,0,0,1.0,0.1428571429,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,0,-1
9214,2,1,2,43,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,14,14,7,0,0,0,0.0179640719,0.0945945946,0,1,1,0,1,0.0,0,0,0,0,0,1,0,1,1,1,1,-1,0,1
6060,4,1,3,55,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,28,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
9475,1,0,3,103,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,74,0,0,0,0,0.1379310345,0.3571428571,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
6409,4,1,2,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,27,21,0,0,0,0,0.0,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,-1,1,-1,1
3317,4,1,3,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,28,25,0,0,0,0,0.0,0.0,0,1,1,0,0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
7464,2,1,3,35,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,19,9,0,0,0,0,0.0618556701,0.6216216216,0,0,0,0,0,0.0103092784,0,0,0,0,0,1,0,0,1,1,-1,1,0,1
3061,2,1,3,88,7,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,17,64,0,0,0,0,0.0680147059,1.0,1,1,1,0,1,0.0165441176,0,0,0,0,1,0,0,0,1,-1,-1,-1,-1,1
1355,2,1,4,49,1,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,15,27,0,0,0,0,0.3505154639,0.25,0,1,1,0,1,0.0,0,0,0,0,0,1,0,0,1,1,1,-1,0,0
4514,2,0,5,81,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,0,12,42,19,0,0,0,0.0,0.8823529412,1,1,1,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,-1,1,-1,1
5505,2,0,5,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,31,0,0,0,0,1.0,0.1428571429,1,1,0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1
5250,1,0,3,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,14,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
4511,2,0,7,229,1,1,0,0,1,0,3,2,0,28,1,1,0,0,0,0,30,55,136,0,1,0,0.0,0.3333333333,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1
1730,2,1,2,42,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,21,0,0,0,0,0.0757575758,0.5833333333,0,0,0,0,0,0.0909090909,0,0,0,0,0,1,0,0,1,1,0,1,0,1
1758,4,2,5,92,3,3,0,0,0,0,0,0,0,5,1,1,0,1,0,0,50,35,0,0,1,0,0.5,1.0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,-1,-1,1,-1,0
6650,3,1,3,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,23,0,0,0,0,0.0,0.0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
